NGÀY SCAN,STT,SỐ TRACKING,GHI CHÚ
08/03/2022,1388,%0SE83PR15504334566855812826,
08/03/2022,1389,PBCB3456531001,
08/03/2022,1390,%0SE83PR15503836233419832826,
08/03/2022,1391,WU097142698GB,
08/03/2022,1392,SM036656734GB,
08/03/2022,1393,SM050394985GB,
08/03/2022,1394,SM036656663GB,
08/03/2022,1395,SM050394994GB,
08/03/2022,1396,%0SE83PR15504334566853812826,
08/03/2022,1397,NY704136745GB,
08/03/2022,1398,NC315203555GB,
08/03/2022,1399,JJD0002230113238218,
08/03/2022,1400,PBZK1537728001,
08/03/2022,1401,T00KMA0220908472,
08/03/2022,1402,SM036658085GB,
08/03/2022,1403,1 KIEN PHUONGMINIE MỜ,
08/03/2022,1404,PBCB3456647001,
08/03/2022,1405,SM036656685GB,
08/03/2022,1406,T00H2A0116982486,
08/03/2022,1407,SM036658103GB,
08/03/2022,1408,T001PA0025739469,
08/03/2022,1409,QA0021370607,
08/03/2022,1410,15505169109666,
08/03/2022,1411,NY844974577GB,
08/03/2022,1412,QP847909935GB,
08/03/2022,1413,WL503731422GB,
08/03/2022,1414,%0SE83PR15504665691278832826,
11/03/2022,1415,WD674822708GB,
11/03/2022,1416,0509038A03F,
11/03/2022,1417,021261D101F1476F,
11/03/2022,1418,NE091760573GB,
11/03/2022,1419,UA213486887DE,
11/03/2022,1420,0213FF13039E1543,
11/03/2022,1421,L10023111014422666,
11/03/2022,1422,1 KIEN MUK QUAN,
11/03/2022,1423,050903309CD,
11/03/2022,1424,WU234009653GB,
11/03/2022,1425,WD650616162GB,
11/03/2022,1426,BN467591773GB,
11/03/2022,1427,2D0426786000000344896,
11/03/2022,1428,T00B8A0080933804,
11/03/2022,1429,%0SE83PR15503836509838832826,
11/03/2022,1430,%0SE83PR15503836696525832826,
11/03/2022,1431,QA0018898395,
11/03/2022,1432,T00IKA0020889799,
11/03/2022,1433,%0SE83PR15504742514871812826,
11/03/2022,1434,6053053020128326695520001605,
11/03/2022,1435,1ZW584746899100112,
11/03/2022,1436,A11233189613,
11/03/2022,1437,T001PA0025963680,
11/03/2022,1438,T001PA0025971257,
11/03/2022,1439,T00A8A0004220658,
11/03/2022,1440,MA336767676GB,
11/03/2022,1441,T00NWA0031389551,
11/03/2022,1442,%0SE83PR15505227236083812826,
11/03/2022,1443,T00A8A0004244040,
11/03/2022,1444,H01NFA0038547748,
11/03/2022,1445,H01NFA0038523394,
11/03/2022,1446,0509065D337,
11/03/2022,1447,BN353838899GB,
11/03/2022,1448,WY252302449GB,
11/03/2022,1449,%0SE83PR15976865541726812826,
11/03/2022,1450,PBZK1620116001,
11/03/2022,1451,%0SE83PR15505453117964812826,
11/03/2022,1452,%0SE83PR15505453117433812826,
11/03/2022,1453,%0SE83PR15503117020018811826,
11/03/2022,1454,H00RVA0104992556,
11/03/2022,1455,%0SE83PR15503836781524812826,
11/03/2022,1456,QA0022257669,
11/03/2022,1457,0211C52E04D1AA42,
11/03/2022,1458,NC315382882GB,
11/03/2022,1459,L12612111001706066,
11/03/2022,1460,3B02E102A20,
11/03/2022,1461,021476C402813659,
11/03/2022,1462,WD459712642GB,
11/03/2022,1463,%0SE83PR15505534323392812826,
11/03/2022,1464,%0SE83PR15505453118610812826,
11/03/2022,1465,%0SE83PR15505169112946812826,
11/03/2022,1466,SM017284434GB,
11/03/2022,1467,SM017284301GB,
11/03/2022,1468,MD628030777GB,
11/03/2022,1469,T00IKA0021121263,
11/03/2022,1470,%0SE83PR15503027018345812826,
11/03/2022,1471,%0SE83PR15503027018338812826,
11/03/2022,1472,%0SE83PR15504742515267812826,
11/03/2022,1473,T00KMA0223594769,
11/03/2022,1474,WU811200248GB,
11/03/2022,1475,WU811200185GB,
11/03/2022,1476,11074E5E0AC,
11/03/2022,1477,2 KIEN MUK QUAN,
11/03/2022,1478,T00IKA0021121340,
11/03/2022,1479,T001PA0026056905,
11/03/2022,1480,MD032204773GB,
11/03/2022,1481,%0SE83PR15505349916661812826,
11/03/2022,1482,T00NWA0031504987,
12/03/2022,1483,ASE8 341972510008686001,
12/03/2022,1484,C00HHA0179757701,
12/03/2022,1485,H008EA0008950176,
12/03/2022,1486,T001PA0026111307,
12/03/2022,1487,T00IKA0021180976,
12/03/2022,1488,T00IKA0021185825,
12/03/2022,1489,T00IKA0021167904,
12/03/2022,1490,%0SE83PR15504742515609812826,
12/03/2022,1491,%0SE83PR15504742515690812826,
12/03/2022,1492,%0SE83PR15976866441220812826,
12/03/2022,1493,%0SE83PR15976866546244832826,
12/03/2022,1494,WU097195191GB,
12/03/2022,1495,L10023111014563422,
12/03/2022,1496,110751FA506,
12/03/2022,1497,0210339148161A0B,
12/03/2022,1498,0211FF1C029CD1F1,
12/03/2022,1499,WJ792677474GB,
12/03/2022,1500,WU959047719GB,
12/03/2022,1501,37045849900016B795F02,
12/03/2022,1502,T00IKA0021160405,
14/03/2022,1503,T00KMA0225392573,
14/03/2022,1504,T00KMA0225098517,
14/03/2022,1505,T00KMA0225264116,
14/03/2022,1506,MD671992331GB,
14/03/2022,1507,T00IKA0021264176,
14/03/2022,1508,T00IKA0021259593,
14/03/2022,1509,QA0031982302,
14/03/2022,1510,T00IKA0021282605,
14/03/2022,1511,%0SE83PR15503027019111812826,
14/03/2022,1512,%0SE83PR15503027019173812826,
14/03/2022,1513,%0SE83PR15503027018898812826,
14/03/2022,1514,%0SE83PR15504742515977812826,
14/03/2022,1515,%0SE83PR15504742516098812826,
14/03/2022,1516,%0SE83PR15503027018867812826,
14/03/2022,1517,%0SE83PR15503027019018812826,
14/03/2022,1518,%0SE83PR15503027019194812826,
14/03/2022,1519,%0SE83PR15503027019074812826,
14/03/2022,1520,SM050435827GB,
14/03/2022,1521,SM050435889GB,
14/03/2022,1522,SM050435835GB,
14/03/2022,1523,PBCB5510102001,
14/03/2022,1524,WU505612224GB,
14/03/2022,1525,T00PWA0029622036,
14/03/2022,1526,QA0031344797,
14/03/2022,1527,T000VA0032676679,
14/03/2022,1528,WY221435564GB,
14/03/2022,1529,T00P0A0024465433,
14/03/2022,1530,QP955711336GB,
14/03/2022,1531,SM050436822GB,
14/03/2022,1532,PBCB5509930001,
14/03/2022,1533,%0SE83PR15504742516083812826,
14/03/2022,1534,0211D1640259ACE4,
14/03/2022,1535,T00MTA0042878150,
14/03/2022,1536,SM050437955GB,
14/03/2022,1537,JJD0002219830519423,
14/03/2022,1538,T00IKA0021360411,
14/03/2022,1539,%0SE83PR15505349916785812826,
14/03/2022,1540,T00IKA0021386073,
14/03/2022,1541,T00IKA0021265510,
14/03/2022,1542,05090CC8EE6,
14/03/2022,1543,%0SE83PR15505453121682812826,
14/03/2022,1544,T00IKA0021351703,
14/03/2022,1545,%0SE83PR15505453121679812826,
14/03/2022,1546,T00IKA0021271830,
14/03/2022,1547,QA0033068055,
14/03/2022,1548,%0SE83PR15505534941546812826,
14/03/2022,1549,PBCB5397495001,
14/03/2022,1550,%0SE83PR15505349916823812826,
14/03/2022,1551,%0SE83PR15503027019505812826,
14/03/2022,1552,WU811731056GB,
14/03/2022,1553,000002097989,
14/03/2022,1554,%0SE83PR15504742516209812826,
14/03/2022,1555,T00IKA0021344861,
14/03/2022,1556,T00IKA0021343629,
14/03/2022,1557,%0SE83PR15505453121167812826,
14/03/2022,1558,T00KMA0225087766,
14/03/2022,1559,T00IKA0021382493,
14/03/2022,1560,T00IKA0021245758,
14/03/2022,1561,PBCB5397266001,
14/03/2022,1562,%0SE83PR15503027019566812826,
14/03/2022,1563,JJD0002251415118440,
14/03/2022,1564,T001PA0026302059,
14/03/2022,1565,T00NWA0031780551,
14/03/2022,1566,T00NWA0031672451,
14/03/2022,1567,T00IKA0021398559,
14/03/2022,1568,SM050440773GB,
14/03/2022,1569,QA0032983423,
14/03/2022,1570,PBCB5397221001,
14/03/2022,1571,T00NWA0031714778,
14/03/2022,1572,JD759648148GB,
14/03/2022,1573,SM050440844GB,
17/03/2022,1574,PBCB5862055001,
17/03/2022,1575,%0SE83PR15503027019695812826,
17/03/2022,1576,1ZV827Y16819053307,
17/03/2022,1577,%0SE83PR15976866862668832826,
17/03/2022,1578,%0SE83PR15505453122386812826,
17/03/2022,1579,MD672020519GB,
17/03/2022,1580,SM017327789GB,
17/03/2022,1581,SM017327789GB,
17/03/2022,1582,SM017327846GB,
17/03/2022,1583,MD672026613GB,
17/03/2022,1584,%0SE83PR15505453122311812826,
17/03/2022,1585,%0SE83PR15505453122572812826,
17/03/2022,1586,%0SE83PR15976661961845831826,
17/03/2022,1587,021574B301B883C5,
17/03/2022,1588,%0SE83PR15976866673560832826,
17/03/2022,1589,T00H2A0119627398,
17/03/2022,1590,T00B8A0082500671,
17/03/2022,1591,MD628062341GB,
17/03/2022,1592,T00KMA0225403566,
17/03/2022,1593,PBCB5862078001,
17/03/2022,1594,T000VA0032920767,
17/03/2022,1595,T00P0A0024654460,
17/03/2022,1596,T00IKA0021451868,
17/03/2022,1597,T00IKA0021260104,
17/03/2022,1598,%0SE83PR11706862659518101826,
17/03/2022,1599,T00PWA0029735617,
17/03/2022,1600,JJD0002230113297470,
17/03/2022,1601,KB857316004GB,
17/03/2022,1602,T00IKA0021450498,
17/03/2022,1603,FE083035433GB,
17/03/2022,1604,T00KMA0227221841,
17/03/2022,1605,T00KMA0226859586,
17/03/2022,1606,H0067A0055988007,
17/03/2022,1607,T00IKA0021552987,
17/03/2022,1608,%0SE83PR15505349917292812826,
17/03/2022,1609,QA0038119171,
17/03/2022,1610,QA0035987761,
17/03/2022,1611,T00IKA0021445916,
17/03/2022,1612,PBCB6341379001,
17/03/2022,1613,PBZK1727792001,
17/03/2022,1614,%0SE83PR15502291063282812826,
17/03/2022,1615,WU811731161GB,
17/03/2022,1616,%0SE83PR15505169118200812826,
17/03/2022,1617,WM872917669GB,
17/03/2022,1618,02131F0B02316851,
17/03/2022,1619,H01NFA0039229163,
17/03/2022,1620,%0SE83PR15505169118697812826,
17/03/2022,1621,T00PWA0029763589,
17/03/2022,1622,JC335113638GB,
17/03/2022,1623,%0SE83PR15503750516836812826,
17/03/2022,1624,%0SE83PR15503750512297812826,
17/03/2022,1625,QA0035337387,
17/03/2022,1626,QA0033609471,
17/03/2022,1627,0509103DF16,
17/03/2022,1628,BN472433792GB,
17/03/2022,1629,0214F2D501030B85,
17/03/2022,1630,PBCB5862118001,
17/03/2022,1631,0509102DC28,
17/03/2022,1632,NE052958234GB,
17/03/2022,1633,0213702101A3CDE0,
17/03/2022,1634,WD304439780GB,
17/03/2022,1635,WD304439780GB,
17/03/2022,1636,GK619687185GB,
17/03/2022,1637,UT110868005NL,
17/03/2022,1638,ME847179065GB,
17/03/2022,1639,TA894323993GB,
17/03/2022,1640,TA894330521GB,
17/03/2022,1641,TA894323715GB,
17/03/2022,1642,%0SE83PR15502291057520812826,
17/03/2022,1643,FE061822393GB,
17/03/2022,1644,0509111A276,
17/03/2022,1645,H01LUA0040664623,
17/03/2022,1646,H01WKA0004775536,
17/03/2022,1647,WL505519431GB,
17/03/2022,1648,WD111010236GB,
17/03/2022,1649,%0SE83PR15505169119526812826,
17/03/2022,1650,%0SE83PR15505169120265812826,
17/03/2022,1651,%0SE83PR15505453123818812826,
17/03/2022,1652,%0SE83PR15505453123967812826,
17/03/2022,1653,GQ236345785GB,
17/03/2022,1654,T01VGA0005361383,
17/03/2022,1655,H008EA0009054761,
17/03/2022,1656,T00KMA0227833583,
17/03/2022,1657,T00KMA0227718919,
17/03/2022,1658,T00B8A0083078942,
17/03/2022,1659,T00KMA0228038259,
17/03/2022,1660,0210F9C101C3A9D2,
17/03/2022,1661,155030270201191,
17/03/2022,1662,PBCB6346141001,
17/03/2022,1663,T00PWA0029926460,
17/03/2022,1664,1025990967399999960500571998605650,
17/03/2022,1665,PBZK1736065001,
17/03/2022,1666,T00MTA0043206653,
17/03/2022,1667,%0SE83PR15502291057519812826,
17/03/2022,1668,%0SE83PR15505349917443812826,
17/03/2022,1669,%0SE83PR15504742517552812826,
17/03/2022,1670,ASE8 341599940024386001,
17/03/2022,1671,WU506060377GB,
17/03/2022,1672,%0SE83PR15976866842822812826,
17/03/2022,1673,1ZV827V16822401620,
17/03/2022,1674,T00D4A1510837263,
17/03/2022,1675,A11238629503,
17/03/2022,1676,A11224602933,
17/03/2022,1677,%0SE83PR15976866842822812826,
17/03/2022,1678,A11234624833,
17/03/2022,1679,NY828583008GB,
17/03/2022,1680,WD201369092GB,
17/03/2022,1681,T00MTA0043060021,
17/03/2022,1682,PBCB6345662001,
17/03/2022,1683,PBCB6976292001,
20/03/2022,1684,MD672064832GB,
20/03/2022,1685,021297C502055093,
20/03/2022,1686,1255449088,
20/03/2022,1687,KB894901440GB,
20/03/2022,1688,JC335119865GB,
20/03/2022,1689,050913DA6FA,
20/03/2022,1690,UT117669199NL,
20/03/2022,1691,BN094489320GB,
20/03/2022,1692,UT112178431NL,
20/03/2022,1693,WD147095468GB,
20/03/2022,1694,0212674403E669C2,
20/03/2022,1695,050912D15B8,
20/03/2022,1696,%0SE83PR15503750518204812826,
20/03/2022,1697,TA894355470GB,
20/03/2022,1698,T00IKA0021720718,
20/03/2022,1699,ASOS012229701,
20/03/2022,1700,T00IKA0021677690,
20/03/2022,1701,TA894356104GB,
20/03/2022,1702,TA894363255GB,
20/03/2022,1703,TA894363595GB,
20/03/2022,1704,T00P0A0025021725,
20/03/2022,1705,T00KMA0228821755,
20/03/2022,1706,T00IKA0021622126,
20/03/2022,1707,T00IKA0021780144,
20/03/2022,1708,T00IKA0021726188,
20/03/2022,1709,T00P0A0024956749,
20/03/2022,1710,JJD0002249294926824,
20/03/2022,1711,JJD0002230113327431,
20/03/2022,1712,T0047A0089509702,
20/03/2022,1713,%0SE83PR15505453125258812826,
20/03/2022,1714,%0SE83PR15502291139833812826,
20/03/2022,1715,MD672070271GB,
20/03/2022,1716,SM050484139GB,
20/03/2022,1717,WY246053994GB,
20/03/2022,1718,QA0042889198,
20/03/2022,1719,%0SE83PR15505453125120812826,
20/03/2022,1720,%0SE83PR15505453124406812826,
20/03/2022,1721,%0SE83PR15505453124201812826,
20/03/2022,1722,%0SE83PR15505169120755812826,
20/03/2022,1723,T0047A0089457410,
20/03/2022,1724,%0SE83PR15505453125247812826,
20/03/2022,1725,QA0040776692,
20/03/2022,1726,WU506060363GB,
20/03/2022,1727,%0SE83PR15503750518205812826,
20/03/2022,1728,%0SE83PR15976866842822812826,
20/03/2022,1729,%0SE83PR15505989581456812826,
20/03/2022,1730,VY813304753GB,
20/03/2022,1731,%0SE83PR15505453125370812826,
20/03/2022,1732,FM531447675GB,
20/03/2022,1733,TA894391242GB,
20/03/2022,1734,T00KMA0229505390,
20/03/2022,1735,T00PWA0030056862,
20/03/2022,1736,T00PWA0030063057,
20/03/2022,1737,T00PWA0030056874,
20/03/2022,1738,WD254724731GB,
20/03/2022,1739,NY842146961GB,
20/03/2022,1740,1 KIEN MUK QUAN,
20/03/2022,1741,%0SE83PR15505991026815832826,
20/03/2022,1742,15505169121401,
20/03/2022,1743,15505169120881,
20/03/2022,1744,15505453126170,
20/03/2022,1745,A11240173363,
20/03/2022,1746,C00HHA0183173711,
20/03/2022,1747,WD454745215GB,
20/03/2022,1748,9816813111470022,
20/03/2022,1749,02100DAD0109080B,
20/03/2022,1750,%0SE83PR15505169121191812826,
20/03/2022,1751,%0SE83PR15505989830556812826,
20/03/2022,1752,%0SE83PR15505169122605812826,
20/03/2022,1753,T00D3A1510919431,
20/03/2022,1754,PBZK1774112001,
20/03/2022,1755,T00IKA0021828588,
20/03/2022,1756,%0SE83PR15976867665387832826,
20/03/2022,1757,JJD0002219830554069,
20/03/2022,1758,JJD0002219830554068,
20/03/2022,1759,T00IKA0021821279,
20/03/2022,1760,PBZK1776524001,
20/03/2022,1761,%0SE83PR15505453125491812826,
20/03/2022,1762,T00P0A0025114619,
20/03/2022,1763,JJD0002219830554070,
20/03/2022,1764,T00P0A0025179449,
20/03/2022,1765,%0SE83PR15504742518296812826,
20/03/2022,1766,MD672086444GB,
20/03/2022,1767,%0SE83PR15505169122987812826,
20/03/2022,1768,H01REA0000820241,
20/03/2022,1769,%0SE83PR15505169121493812826,
20/03/2022,1770,T001PA0026744978,
20/03/2022,1771,T001PA0026703275,
20/03/2022,1772,H0067A0056719605,
20/03/2022,1773,T00KMA0231057886,
20/03/2022,1774,T00KMA0229433715,
20/03/2022,1775,T00KMA0231021588,
20/03/2022,1776,%0SE83PR15504742518311812826,
20/03/2022,1777,%0SE83PR15505169121492812826,
20/03/2022,1778,%0SE83PR15505989581454816826,
21/03/2022,1779,H01NFA0039653958,
21/03/2022,1780,H01NFA0039647931,
21/03/2022,1781,WU812736032GB,
21/03/2022,1782,WU812735916GB,
21/03/2022,1783,T00IKA0021913060,
21/03/2022,1784,T00B8A0083662167,
21/03/2022,1785,T00KMA0228790063,
21/03/2022,1786,T00B8A0083681371,
21/03/2022,1787,WD364119828GB,
21/03/2022,1788,WDSCg=X/9GB,
21/03/2022,1789,0215F8B543088D90,
21/03/2022,1790,WD156439192GB,
21/03/2022,1791,UT112130323NL,
21/03/2022,1792,02146E070172E084,
21/03/2022,1793,0213E9FF02C08848,
21/03/2022,1794,07015847EA3,
21/03/2022,1795,05091629DAA,
21/03/2022,1796,T00IKA0021916422,
21/03/2022,1797,WY221698747GB,
21/03/2022,1798,T00IKA0021989273,
21/03/2022,1799,T01Y5A0000564804,
21/03/2022,1800,T002VA0515753629,
21/03/2022,1801,%0SE83PR15503027021298812826,
21/03/2022,1802,H01NFA0039707915,
21/03/2022,1803,1Z3983AF6815445009,
21/03/2022,1804,T00IKA0021973484,
21/03/2022,1805,15505453126903,
21/03/2022,1806,15505453128154,
21/03/2022,1807,QA0045903145,
21/03/2022,1808,1Z71X22VDK03713721,
21/03/2022,1809,%0SE83PR15504742518714812826,
21/03/2022,1810,JJD0002219830565104,
21/03/2022,1811,ASE8 331515280643030001,
21/03/2022,1812,1ZV827826899013456,
21/03/2022,1813,1Z71X22VDK03732899,
21/03/2022,1814,MD672095049GB,
22/03/2022,1815,A11241495673,
22/03/2022,1816,A11241507633,
22/03/2022,1817,6053053020128328469536001605,
22/03/2022,1818,T00KMA0232060581,
22/03/2022,1819,3716813175615123,
22/03/2022,1820,BH636084777GB,
22/03/2022,1821,QA0050937524,
22/03/2022,1822,WD409573903GB,
22/03/2022,1823,NY835616642GB,
22/03/2022,1824,L10023111014853432,
22/03/2022,1825,NE019401354GB,
22/03/2022,1826,L12612111001763312,
22/03/2022,1827,NY521659790GB,
22/03/2022,1828,007390917734,
22/03/2022,1829,PBZK1787782001,
22/03/2022,1830,PBZK1821047001,
22/03/2022,1831,15505169124732,
22/03/2022,1832,QA0050849838,
22/03/2022,1833,T00KMA0232125058,
22/03/2022,1834,PBZK1824216001,
22/03/2022,1835,PBZK1825004001,
22/03/2022,1836,T00IKA0022064197,
22/03/2022,1837,15505169124060,
22/03/2022,1838,15505169123240,
22/03/2022,1839,TA894477155GB,
22/03/2022,1840,MD672104939GB,
22/03/2022,1841,T002VA0517158427,
22/03/2022,1842,%0SE83PR15505169124065812826,
22/03/2022,1843,%0SE83PR15505169123941812826,
22/03/2022,1844,T00B8A0084394626,
22/03/2022,1845,T00IKA0022014142,
22/03/2022,1846,T00IKA0022086953,
22/03/2022,1847,T00IKA0021990288,
22/03/2022,1848,15505169123959,
24/03/2022,1849,T00BIA0013199544,
24/03/2022,1850,T00BIA0013203975,
24/03/2022,1851,T00BIA0013190510,
24/03/2022,1852,T00BIA0013202303,
24/03/2022,1853,WL492815257GB,
24/03/2022,1854,T00IKA0022077764,
24/03/2022,1855,WU938365328GB,
24/03/2022,1856,JJD0002247439871444,
24/03/2022,1857,%0SE83PR15505453131380812826,
24/03/2022,1858,%0SE83PR04363110499476328904,
24/03/2022,1859,T00B8A0084486861,
24/03/2022,1860,T0047A0090518158,
24/03/2022,1861,%0SE83PR15504742519176812826,
24/03/2022,1862,PBZK1787487001,
24/03/2022,1863,WD054967049GB,
24/03/2022,1864,BN507626915GB,
24/03/2022,1865,WD771333045GB,
24/03/2022,1866,3204102000037D0A46E1,
24/03/2022,1867,VE845906247GB,
24/03/2022,1868,1826549944635,
24/03/2022,1869,1 KIEN MUK QUAN,
24/03/2022,1870,H0067A0056770449,
24/03/2022,1871,NV934104401GB,
24/03/2022,1872,WD728712098GB,
24/03/2022,1873,05091823E48,
24/03/2022,1874,WU506586097GB,
24/03/2022,1875,JJD0002247144431998,
24/03/2022,1876,21797309AQ,
24/03/2022,1877,JD741883622GB,
24/03/2022,1878,NV105412902GB,
24/03/2022,1879,0211FBF10117F2D9,
24/03/2022,1880,L10023111015017927,
24/03/2022,1881,NY878685605GB,
24/03/2022,1882,1 KIEN MUK PHUONG HN,
24/03/2022,1883,32059724100037EA0F562,
24/03/2022,1884,WU959379217GB,
24/03/2022,1885,T00H2A0122481305,
24/03/2022,1886,T0047A0090993938,
24/03/2022,1887,T00IKA0022253061,
24/03/2022,1888,T00IKA0022095560,
24/03/2022,1889,T00PWA0030522328,
24/03/2022,1890,T0047A0090909462,
24/03/2022,1891,JJD0002219830584812,
24/03/2022,1892,AF275503276GB,
24/03/2022,1893,%0SE83PR15505362461507812826,
24/03/2022,1894,15505453132704,
24/03/2022,1895,T00BIA0013189973,
24/03/2022,1896,T00LFA0005305951,
24/03/2022,1897,QA0053984112,
25/03/2022,1898,A11244400683,
25/03/2022,1899,A11244700863,
25/03/2022,1900,A11244475293,
25/03/2022,1901,A11244641073,
25/03/2022,1902,WU097374326GB,
25/03/2022,1903,T00B8A0085203965,
25/03/2022,1904,MD672140851GB,
25/03/2022,1905,T00BIA0013279049,
25/03/2022,1906,T00BIA0013288656,
25/03/2022,1907,T00B8A0085230772,
25/03/2022,1908,0212C00301CBB7B4,
25/03/2022,1909,TK970380251GB,
25/03/2022,1910,H000KA0010254116,
25/03/2022,1911,0213A59F043E9CF7,
25/03/2022,1912,1 KIEN MUK QUAN,
25/03/2022,1913,0216B4F30178AFD8,
25/03/2022,1914,PBZK1881955001,
25/03/2022,1915,%0SE83PR15502291398442812826,
25/03/2022,1916,%0SE83PR15505453135056812826,
25/03/2022,1917,T00KMA0233066964,
25/03/2022,1918,MD672140689GB,
25/03/2022,1919,A11244297333,
27/03/2022,1920,T00BIA0013314413,
27/03/2022,1921,%0SE83PR15505361121056812826,
27/03/2022,1922,15505169130099,
27/03/2022,1923,ASE8 331515280650708001,
27/03/2022,1924,FY934285068GB,
27/03/2022,1925,FY934285054GB,
27/03/2022,1926,SM036776405GB,
27/03/2022,1927,QR369240180GB,
27/03/2022,1928,T00NWA0032730165,
27/03/2022,1929,MA396256697GB,
27/03/2022,1930,T001PA0027311768,
27/03/2022,1931,T002VA0522397519,
27/03/2022,1932,T001PA0027463264,
27/03/2022,1933,T00PWA0030704057,
27/03/2022,1934,T0047A0091631907,
27/03/2022,1935,T001PA0027471855,
27/03/2022,1936,15505169129482,
27/03/2022,1937,15505169129467,
29/03/2022,1938,TN046742199GB,
29/03/2022,1939,02192CFC0297D05A,
29/03/2022,1940,WD722718680GB,
29/03/2022,1941,WM938394845GB,
29/03/2022,1942,WD704546317GB,
29/03/2022,1943,WY459689586GB,
29/03/2022,1944,T00B8A0085531756,
29/03/2022,1945,T01U7A0107296017,
29/03/2022,1946,WU959466698GB,
29/03/2022,1947,T00KMA0235923685,
29/03/2022,1948,T00KMA0235167883,
29/03/2022,1949,T00B8A0085921842,
29/03/2022,1950,T00KMA0237250248,
29/03/2022,1951,T001PA0027477213,
29/03/2022,1952,T00IKA0022431730,
29/03/2022,1953,T00B8A0085602808,
29/03/2022,1954,T00IKA0022412350,
29/03/2022,1955,NY823647700GB,
29/03/2022,1956,QA0062830253,
29/03/2022,1957,%0SE83PR15505453138809812826,
29/03/2022,1958,%0SE83PR15505453138352812826,
29/03/2022,1959,%0SE83PR15502148765157812826,
29/03/2022,1960,QP052455299GB,
29/03/2022,1961,T00BIA0013374003,
29/03/2022,1962,%0SE83PR15505169131069812826,
29/03/2022,1963,%0SE83PR15502148767689812826,
29/03/2022,1964,%0SE83PR15976662020794831826,
29/03/2022,1965,WD143004458GB,
29/03/2022,1966,T00B8A0086306748,
29/03/2022,1967,T00IKA0022482129,
29/03/2022,1968,PBZK1910586001,
29/03/2022,1969,T00IKA0022468179,
29/03/2022,1970,T0047A0092291540,
29/03/2022,1971,T00IKA0022629296,
29/03/2022,1972,%0SE83PR15505169131242812826,
29/03/2022,1973,MD628184795GB,
29/03/2022,1974,MD672192567GB,
29/03/2022,1975,MD672192479GB,
31/03/2022,1976,T0047A0092309664,
31/03/2022,1977,WD667918286GB,
31/03/2022,1978,WD774928088GB,
31/03/2022,1979,0211B58502CFDDCC,
31/03/2022,1980,WD734987635GB,
31/03/2022,1981,KB886356252GB,
31/03/2022,1982,021297C502064149,
31/03/2022,1983,T00IKA0022692364,
31/03/2022,1984,%0SE83PR15976662025502831826,
31/03/2022,1985,T002VA0528250503,
31/03/2022,1986,T00IKA0022687262,
31/03/2022,1987,SM031905939GB,
31/03/2022,1988,%0SE83PR15505169133392812826,
31/03/2022,1989,%0SE83PR15502148773492812826,
31/03/2022,1990,T00IKA0022632053,
31/03/2022,1991,T001PA0027811439,
31/03/2022,1992,QA0069326674,
31/03/2022,1993,A11248622133,
31/03/2022,1994,A11248622373,
31/03/2022,1995,%0SE83PR15505169132693812826,
31/03/2022,1996,PBZK1917880001,
31/03/2022,1997,T00PWA0030986128,
31/03/2022,1998,%0SE83PR15502148773834812826,
31/03/2022,1999,H00RVA0108755320,
31/03/2022,2000,%0SE83PR15505169133449812826,
31/03/2022,2001,%0SE83PR15505453139296812826,
31/03/2022,2002,QA0070479218,
31/03/2022,2003,T00KMA0238545028,
31/03/2022,2004,T0047A0092309664,
31/03/2022,2005,T001PA0027784517,
31/03/2022,2006,T001PA0027783604,
31/03/2022,2007,T001PA0027792502,
31/03/2022,2008,T001=A0027768106,
31/03/2022,2009,T001PA0027783438,
31/03/2022,2010,ASE8 331520740174233001,
31/03/2022,2011,%0SE83PR15505360704091812826,
31/03/2022,2012,T001PA0027771887,
31/03/2022,2013,T00K5A0038048733,
31/03/2022,2014,H01S6A0001924926,
31/03/2022,2015,T001PA0027902507,
31/03/2022,2016,KB824875969GB,
31/03/2022,2017,%0SE83PR15505360666379812826,
31/03/2022,2018,87NXG9852240A060,
31/03/2022,2019,%0SE83PR15505360624128812826,
31/03/2022,2020,%0SE83PR15505453140193812826,
31/03/2022,2021,%0SE83PR15505169133757812826,
31/03/2022,2022,1ZA667666851945632,
31/03/2022,2023,%0SE83PR15505169133758812826,
31/03/2022,2024,%0SE83GR15503691060327812826,
31/03/2022,2025,H00JHA0053293847,
31/03/2022,2026,JJD0002247144450394,
31/03/2022,2027,JJD0002247144448775,
31/03/2022,2028,H00JHA0053369949,
31/03/2022,2029,2 KIEN MUK QUAN,
31/03/2022,2030,320436898000382F2E895,
01/04/2022,2031,JJD014600009717248235,
01/04/2022,2032,T002VA0531712178,
01/04/2022,2033,T001PA0027986008,
01/04/2022,2034,T001PA0028029811,
01/04/2022,2035,T00KMA0242670360,
01/04/2022,2036,T00KMA0242670372,
01/04/2022,2037,QA0069222537,
01/04/2022,2038,QA0066688152,
01/04/2022,2039,QA0067316433,
01/04/2022,2040,%0SE83PR15505169134927812826,
01/04/2022,2041,SM050634289GB,
01/04/2022,2042,SM050634292GB,
01/04/2022,2043,JJD0002249601568285,
01/04/2022,2044,JJD0002249601568303,
01/04/2022,2045,%0SE83PR15505360897985811826,
01/04/2022,2046,%0SE83PR15976869306395812826,
01/04/2022,2047,T00N3A0017091308,
01/04/2022,2048,WD330120495GB,
01/04/2022,2049,L10280111003099465,
